Baseline Data Length
395
Rows Removed	RMSSD	RMSE	Mean	SampEn
0	20.69486297827482	32.76339736914432	759.7715736040609	1.593793790734533
Original Data Length
395
Rows Removed	RMSSD	RMSE	Mean	SampEn
1.400000000000000000e+01	2.237041251744514980e+01	3.670901251359084938e+01	7.608605263157893432e+02	1.452358972827754835e+00
3.100000000000000000e+01	2.440524579059492183e+01	3.678325446613660432e+01	7.601404958677718469e+02	1.490882106357445780e+00
1.100000000000000000e+01	2.243577220302233499e+01	3.712158252416976012e+01	7.603629242819832825e+02	1.456940125545143294e+00
1.100000000000000000e+01	2.215432544957790029e+01	3.678280591055976601e+01	7.603707571801566019e+02	1.454798115453536322e+00
1.900000000000000000e+01	2.288432899101798412e+01	3.682230106878236597e+01	7.594880000000011933e+02	1.485075905679678954e+00
1.200000000000000000e+01	2.238936052162173240e+01	3.689966555925602165e+01	7.605706806282722710e+02	1.454613605097367923e+00
7.000000000000000000e+00	2.224352965244423785e+01	3.698793504150827260e+01	7.601291989664077846e+02	1.469975177162354818e+00
2.900000000000000000e+01	2.324552420584226198e+01	3.698857669307663087e+01	7.596547945205483074e+02	1.510817913390116507e+00
3.200000000000000000e+01	2.356455152645217410e+01	3.718169540081859026e+01	7.596602209944742299e+02	1.531642167201195281e+00
2.100000000000000000e+01	2.328418402707364621e+01	3.692312605886797883e+01	7.600991957104565699e+02	1.507815718886883927e+00
3.400000000000000000e+01	2.319704860681824954e+01	3.676830515388209619e+01	7.612583333333317341e+02	1.523615293332614140e+00
2.200000000000000000e+01	2.274071594575017130e+01	3.724048096307215872e+01	7.610376344086040490e+02	1.555542144228969414e+00
2.100000000000000000e+01	2.351760950840016662e+01	3.668190803873219608e+01	7.603029490616612520e+02	1.497012400410510535e+00
1.500000000000000000e+01	2.266252296391889587e+01	3.695574116454615421e+01	7.604722955145132346e+02	1.467121690253843536e+00
1.300000000000000000e+01	2.244414118839204875e+01	3.684329761709211937e+01	7.606351706036736005e+02	1.464573918175045009e+00
1.000000000000000000e+00	2.189626517403508643e+01	3.676837845684116957e+01	7.601882951653947202e+02	1.430892998920481052e+00
1.000000000000000000e+01	2.218030787526463499e+01	3.672499946817701044e+01	7.604062499999978400e+02	1.462886806601273015e+00
1.300000000000000000e+01	2.228044930096708853e+01	3.668842094164890000e+01	7.606246719160117209e+02	1.447634341719245432e+00
5.000000000000000000e+00	2.217485573356205819e+01	3.669384085098382542e+01	7.605861182519277008e+02	1.445550057328983673e+00
1.200000000000000000e+01	2.224658987698731138e+01	3.697608765990850799e+01	7.597670157068050685e+02	1.438938094605314744e+00
6.000000000000000000e+00	2.212701179922497730e+01	3.664227023112147918e+01	7.599381443298974546e+02	1.445829064572302203e+00
3.700000000000000000e+01	2.356886872621814177e+01	3.598817851643168808e+01	7.609523809523799400e+02	1.510193623793711915e+00
1.900000000000000000e+01	2.320790709805430652e+01	3.662965404635487232e+01	7.602666666666657420e+02	1.488591679336897622e+00
1.600000000000000000e+01	2.250805926986098271e+01	3.661504493558718565e+01	7.595343915343910339e+02	1.447634341719246098e+00
3.100000000000000000e+01	2.326077247023531314e+01	3.708942320927278047e+01	7.610055096418749372e+02	1.502417645357914111e+00
8.000000000000000000e+00	2.213189506619343305e+01	3.634006270015490259e+01	7.604533678756486097e+02	1.471144770361531684e+00
2.500000000000000000e+01	2.336356090712675737e+01	3.657708327403329207e+01	7.604037940379414522e+02	1.497482931050995170e+00
1.800000000000000000e+01	2.290996871815290348e+01	3.625640855920040195e+01	7.596914893617021107e+02	1.482799998328985902e+00
3.400000000000000000e+01	2.277985964775282568e+01	3.649881234326660717e+01	7.604055555555545425e+02	1.484846034848386287e+00
2.700000000000000000e+01	2.258674837567260596e+01	3.702397831794550598e+01	7.603242506811976682e+02	1.494992324553803487e+00
2.600000000000000000e+01	2.304686612420974257e+01	3.667081366490812400e+01	7.607581521739101618e+02	1.440151033910600509e+00
1.900000000000000000e+01	2.277529151829970644e+01	3.680028019217068191e+01	7.609733333333358587e+02	1.519469564960598484e+00
2.300000000000000000e+01	2.274589360029077056e+01	3.696248734336201380e+01	7.603827493261471773e+02	1.458068392056369511e+00
1.400000000000000000e+01	2.263447064134779296e+01	3.670957695433485668e+01	7.600657894736825710e+02	1.478192572204444444e+00
3.700000000000000000e+01	2.332597529785027035e+01	3.627724722807960944e+01	7.607450980392169413e+02	1.491506936841062947e+00
2.300000000000000000e+01	2.345398024194355457e+01	3.686072514048528603e+01	7.593935309973036283e+02	1.538990495236155276e+00
3.800000000000000000e+01	2.434939337533543480e+01	3.661681165852533582e+01	7.614016853932583899e+02	1.526465106389615300e+00
2.700000000000000000e+01	2.311263699951539863e+01	3.590949073602325825e+01	7.595313351498682550e+02	1.503110746145179588e+00
3.300000000000000000e+01	2.385098413996044542e+01	3.716639978130361754e+01	7.599529085872596852e+02	1.489798555472425790e+00
1.000000000000000000e+01	2.210094335381008079e+01	3.685646897839950498e+01	7.600833333333335986e+02	1.437468316644597621e+00
1.400000000000000000e+01	2.324760605599871610e+01	3.681893359660330134e+01	7.602184210526334027e+02	1.452040071017550726e+00
1.000000000000000000e+01	2.216735538824773855e+01	3.678569547382637239e+01	7.602604166666668561e+02	1.477752717877101052e+00
3.700000000000000000e+01	2.331031502397616251e+01	3.742743771439677403e+01	7.598627450980377489e+02	1.491121197811063226e+00
1.300000000000000000e+01	2.246406487095887172e+01	3.683441581808430243e+01	7.604225721784782763e+02	1.509048894075299074e+00
8.000000000000000000e+00	2.247653899502821062e+01	3.637106273041414539e+01	7.601373056994813169e+02	1.419010194819249282e+00
1.000000000000000000e+00	2.190337081504677741e+01	3.668759999503815550e+01	7.601221374045802577e+02	1.440481192461476878e+00
2.000000000000000000e+01	2.237548208177076248e+01	3.698009410409058972e+01	7.597085561497340223e+02	1.486573495247403010e+00
3.300000000000000000e+01	2.368186131949089912e+01	3.713395618409493437e+01	7.600914127423835680e+02	1.565825403844721908e+00
2.100000000000000000e+01	2.243838636791840457e+01	3.691987640295461404e+01	7.598713136729222697e+02	1.427835891056914663e+00
2.000000000000000000e+01	2.293650169314789267e+01	3.667380380928313599e+01	7.610053475935828828e+02	1.489586623713657243e+00
1.800000000000000000e+01	2.251316651799217539e+01	3.696745206483922175e+01	7.599760638297859714e+02	1.452469968610025530e+00
3.000000000000000000e+01	2.300718536702326134e+01	3.705269339211604773e+01	7.597994505494499435e+02	1.437039560125129123e+00
1.400000000000000000e+01	2.261172787442781029e+01	3.724163396729594666e+01	7.600131578947364233e+02	1.480044197332117673e+00
3.100000000000000000e+01	2.333381346519836796e+01	3.672847613368474384e+01	7.602093663911848580e+02	1.498246476465485477e+00
3.600000000000000000e+01	2.278181740954832790e+01	3.516288190389197155e+01	7.607374301675939705e+02	1.466551316250062298e+00
2.000000000000000000e+00	2.197726097584049754e+01	3.670898724969084981e+01	7.603928571428579062e+02	1.445430383974113386e+00
1.600000000000000000e+01	2.254997397471147735e+01	3.689258992155576067e+01	7.606322751322757085e+02	1.471773506223888139e+00
2.000000000000000000e+00	2.198366052147568439e+01	3.682721306926492133e+01	7.601785714285720132e+02	1.445001961946668523e+00
2.800000000000000000e+01	2.326670853446217180e+01	3.577694335342969367e+01	7.607295081967216674e+02	1.477266139325617456e+00
3.600000000000000000e+01	2.306093499165033833e+01	3.695806677984000288e+01	7.611424581005594519e+02	1.473614790249080819e+00
2.500000000000000000e+01	2.342210726420646694e+01	3.662449418186984929e+01	7.599620596205967331e+02	1.480263159100016379e+00
3.100000000000000000e+01	2.321869364987374240e+01	3.712028058138938036e+01	7.611019283746543351e+02	1.497361454810841597e+00
8.000000000000000000e+00	2.210700071288871271e+01	3.664174934563764197e+01	7.605725388601026680e+02	1.468613677631020353e+00
2.600000000000000000e+01	2.299786745238056440e+01	3.648289819658474187e+01	7.599402173913027809e+02	1.505353721135878287e+00
1.900000000000000000e+01	2.278010436939252514e+01	3.631533068370454487e+01	7.603680000000010750e+02	1.479547300530236198e+00
3.000000000000000000e+00	2.198560134876684202e+01	3.669036843509640988e+01	7.604808184143226981e+02	1.442256969830516322e+00
9.000000000000000000e+00	2.252307844190642427e+01	3.677872881026971896e+01	7.604207792207796501e+02	1.462631988600880950e+00
3.800000000000000000e+01	2.364735044563879640e+01	3.665144201708460514e+01	7.603005617977551083e+02	1.496731787787005663e+00
2.300000000000000000e+01	2.304525512516581998e+01	3.657415905009408164e+01	7.598005390835564867e+02	1.527151793836487137e+00
5.000000000000000000e+00	2.231620233368809281e+01	3.693558718717974898e+01	7.602185089974295806e+02	1.460960213343869940e+00
1.500000000000000000e+01	2.301259144641524301e+01	3.691663457571162610e+01	7.597678100263846090e+02	1.446775149782534520e+00
2.000000000000000000e+00	2.190896066784017293e+01	3.679823930886982453e+01	7.603903061224492603e+02	1.443134171713763125e+00
3.700000000000000000e+01	2.303301245867649172e+01	3.676219951440531020e+01	7.590084033613411520e+02	1.524293949619268673e+00
3.200000000000000000e+01	2.301167955891052941e+01	3.682905210269123586e+01	7.601878453038657426e+02	1.521154657594467663e+00
2.400000000000000000e+01	2.279227511413123963e+01	3.666727193647945171e+01	7.601810810810829935e+02	1.492345246152738447e+00
7.000000000000000000e+00	2.224865368227357720e+01	3.655276753883402563e+01	7.599664082687338578e+02	1.420915350907596908e+00
1.700000000000000000e+01	2.299126800016843575e+01	3.715428123122099180e+01	7.599124668435028980e+02	1.493365741181343465e+00
1.000000000000000000e+01	2.261985772383756910e+01	3.711566028643849791e+01	7.603072916666674246e+02	1.434970049872792419e+00
1.200000000000000000e+01	2.215046375631228059e+01	3.695036109505856103e+01	7.606753926701588853e+02	1.456456139811825645e+00
2.000000000000000000e+00	2.191094507470501540e+01	3.678814563563484086e+01	7.603775510204079637e+02	1.456221375598639289e+00
3.400000000000000000e+01	2.394614430964460894e+01	3.686427014848284500e+01	7.592055555555551791e+02	1.472391577702132803e+00
3.700000000000000000e+01	2.365476173646736058e+01	3.692909790309413154e+01	7.604341736694676683e+02	1.491278299857434320e+00
8.000000000000000000e+00	2.209172143234628649e+01	3.652096282489125656e+01	7.598419689119165241e+02	1.437763696349371401e+00
1.600000000000000000e+01	2.280153096447477878e+01	3.711492037907206765e+01	7.602645502645511897e+02	1.504975465987958838e+00
2.900000000000000000e+01	2.309399094098479921e+01	3.706437381560064637e+01	7.598986301369882312e+02	1.384998184658443154e+00
1.100000000000000000e+01	2.252566889489685309e+01	3.658656824271461971e+01	7.599112271540477650e+02	1.443519546234863782e+00
1.400000000000000000e+01	2.213171174825179222e+01	3.655810566793175553e+01	7.595868421052613257e+02	1.463949007957042081e+00
6.000000000000000000e+00	2.253994444552686360e+01	3.685376608159435108e+01	7.600309278350515569e+02	1.445797906585729375e+00
1.600000000000000000e+01	2.252313870641114946e+01	3.605961791732624988e+01	7.604603174603166735e+02	1.431118117849391247e+00
1.500000000000000000e+01	2.261110136110682234e+01	3.727155207293046857e+01	7.604300791556728427e+02	1.525443746048635862e+00
3.500000000000000000e+01	2.443935602477082014e+01	3.699024773351136730e+01	7.600111420612799975e+02	1.545241213210641895e+00
3.900000000000000000e+01	2.409919472598009094e+01	3.725090126308140981e+01	7.601633802816932075e+02	1.560509330380855708e+00
2.000000000000000000e+00	2.195082856478364164e+01	3.681393487129692232e+01	7.601581632653067118e+02	1.447468584489045140e+00
3.700000000000000000e+01	2.331772484902624143e+01	3.621058317003148375e+01	7.602072829131645904e+02	1.559137173959304290e+00
1.400000000000000000e+01	2.221833372605670576e+01	3.630374361624650703e+01	7.604368421052618032e+02	1.456842124691462237e+00
2.900000000000000000e+01	2.362266326603257838e+01	3.646223545497662855e+01	7.609178082191778003e+02	1.454480455636901315e+00
2.500000000000000000e+01	2.283869475826004347e+01	3.681556325541661323e+01	7.604498644986456384e+02	1.451728997020113043e+00
8.000000000000000000e+00	2.205901176390525720e+01	3.635104889368798098e+01	7.597072538860106761e+02	1.441993211242891260e+00
2.000000000000000000e+01	2.300349664527561799e+01	3.618186767824457206e+01	7.596443850267366997e+02	1.484551787384147614e+00
3.400000000000000000e+01	2.302989458439373749e+01	3.699627515034527647e+01	7.603083333333332803e+02	1.495700735297260442e+00
2.800000000000000000e+01	2.325811097289388485e+01	3.738672061944713931e+01	7.607267759562831770e+02	1.470045220059584823e+00
2.000000000000000000e+00	2.199587266562679844e+01	3.647235371320445552e+01	7.599540816326530148e+02	1.441802504829678977e+00
3.400000000000000000e+01	2.298194762056886731e+01	3.607295751513780147e+01	7.607416666666689480e+02	1.531879678088225560e+00
3.000000000000000000e+00	2.201881479844968936e+01	3.683067414128872485e+01	7.602480818414323949e+02	1.426749315812206209e+00
3.200000000000000000e+01	2.339525486372411933e+01	3.667887322220234125e+01	7.599254143646417106e+02	1.445653159982496438e+00
8.000000000000000000e+00	2.219318954855031478e+01	3.694037526338004795e+01	7.600440414507778542e+02	1.413008083762738121e+00
3.400000000000000000e+01	2.334320655949490586e+01	3.721409363980384200e+01	7.605111111111094715e+02	1.550304114271507050e+00
2.100000000000000000e+01	2.298673062761323749e+01	3.651196148639937888e+01	7.607211796246656377e+02	1.457460674018828728e+00
5.000000000000000000e+00	2.216485794755644534e+01	3.693914785597616657e+01	7.603521850899754781e+02	1.489282988767280935e+00
2.000000000000000000e+00	2.193451075699101693e+01	3.670469686525225228e+01	7.601887755102043229e+02	1.441507714320789724e+00
2.900000000000000000e+01	2.311384866266042337e+01	3.682981161310305396e+01	7.612410958904110885e+02	1.459740738806873050e+00
1.200000000000000000e+01	2.234512165870756206e+01	3.700465929618788152e+01	7.603769633507852177e+02	1.451613827240532562e+00
1.200000000000000000e+01	2.246262571040774247e+01	3.649212378029240256e+01	7.598455497382199155e+02	1.450221448426123994e+00
1.400000000000000000e+01	2.232838391448048654e+01	3.612616348805602229e+01	7.606710526315773677e+02	1.446213415984032302e+00
1.500000000000000000e+01	2.237410398431135761e+01	3.690999741294068315e+01	7.598364116094999190e+02	1.494676622491567519e+00
6.000000000000000000e+00	2.230369432094069282e+01	3.660428823594478587e+01	7.603994845360815589e+02	1.464481780691683666e+00
2.200000000000000000e+01	2.247148537561549730e+01	3.636576497211463277e+01	7.599166666666664014e+02	1.469459144385933280e+00
2.100000000000000000e+01	2.273781133962490131e+01	3.686576350333796626e+01	7.600965147453097188e+02	1.530564932347444174e+00
3.800000000000000000e+01	2.333002659332281326e+01	3.681471637041610023e+01	7.613511235955068059e+02	1.517740247253391184e+00
2.000000000000000000e+01	2.291475050889680887e+01	3.665907040779991632e+01	7.599251336898407772e+02	1.502264159652092035e+00
3.400000000000000000e+01	2.362302592303861104e+01	3.745369940026652955e+01	7.603388888888880501e+02	1.504775964740413530e+00
7.000000000000000000e+00	2.228402387827311415e+01	3.691326971611081831e+01	7.605400516795865542e+02	1.425424784895656272e+00
3.800000000000000000e+01	2.406862255197604128e+01	3.706902624468233398e+01	7.605898876404494331e+02	1.502345194714877152e+00
3.700000000000000000e+01	2.400380353756224494e+01	3.717494864029824697e+01	7.602661064425761879e+02	1.455104567522767400e+00
1.300000000000000000e+01	2.246406487095910975e+01	3.700775171700585986e+01	7.606220472440934373e+02	1.482318231926318175e+00
1.000000000000000000e+01	2.253300451400876980e+01	3.668143188965424883e+01	7.598515624999996589e+02	1.457347814419808651e+00
3.900000000000000000e+01	2.337673525991879231e+01	3.510109230798970259e+01	7.595746478873222713e+02	1.520752623770912582e+00
3.500000000000000000e+01	2.329234894881231455e+01	3.631592521499113957e+01	7.598161559888562806e+02	1.586746501232030537e+00
6.000000000000000000e+00	2.189657389457618208e+01	3.657560039588255307e+01	7.605798969072170621e+02	1.455833531445888562e+00
1.900000000000000000e+01	2.290383289970550607e+01	3.637393899788888518e+01	7.608053333333336923e+02	1.438605655687904106e+00
3.300000000000000000e+01	2.366261702441686765e+01	3.665382376969550648e+01	7.608559556786686926e+02	1.472100773510177874e+00
2.700000000000000000e+01	2.305937927780837171e+01	3.717264101755714023e+01	7.596403269754781604e+02	1.473656800075562767e+00
5.000000000000000000e+00	2.235209116350586811e+01	3.694264592981588891e+01	7.602416452442157606e+02	1.457213087800056872e+00
3.800000000000000000e+01	2.339116240962379933e+01	3.660531237079359101e+01	7.611207865168540820e+02	1.516119517179707277e+00
5.000000000000000000e+00	2.204043846740000490e+01	3.658001577645809732e+01	7.605578406169670416e+02	1.435192991041367883e+00
4.000000000000000000e+00	2.213936925369145925e+01	3.692289387419044289e+01	7.602205128205125675e+02	1.453310556730969205e+00
2.300000000000000000e+01	2.310996041257189759e+01	3.669860170546345302e+01	7.607358490566025466e+02	1.482478284972812421e+00
1.900000000000000000e+01	2.285205849678245116e+01	3.678804965384057368e+01	7.601440000000009150e+02	1.404578562614780868e+00
7.000000000000000000e+00	2.211246571272674188e+01	3.704577762776349914e+01	7.603100775193798881e+02	1.451060958435893333e+00
2.000000000000000000e+01	2.241486724160463950e+01	3.720304876983217213e+01	7.600026737967908730e+02	1.477496766632911962e+00
3.200000000000000000e+01	2.317983410512893983e+01	3.629648868009180518e+01	7.595524861878431011e+02	1.480973028430857097e+00
4.000000000000000000e+00	2.237763067788948490e+01	3.679013138408840433e+01	7.602461538461541295e+02	1.451454761450039044e+00
1.000000000000000000e+01	2.262874393817381602e+01	3.658232848714373375e+01	7.604036458333330302e+02	1.484176242458979056e+00
1.100000000000000000e+01	2.245723102101816693e+01	3.657057472562285483e+01	7.605483028720618677e+02	1.468070672232517637e+00
2.700000000000000000e+01	2.333651422503624318e+01	3.682022045171447644e+01	7.602588555858288828e+02	1.524347238463258591e+00
2.400000000000000000e+01	2.297960684223426853e+01	3.663901741021589942e+01	7.608675675675692673e+02	1.504392109603419625e+00
1.200000000000000000e+01	2.229596905767136406e+01	3.682504018471249196e+01	7.603115183246068227e+02	1.468683110925180335e+00
1.000000000000000000e+00	2.186245266970204781e+01	3.680031213914144672e+01	7.602926208651394973e+02	1.441384785103649646e+00
1.400000000000000000e+01	2.244424343400094912e+01	3.708689681696873208e+01	7.604605263157891386e+02	1.454137146223603905e+00
1.500000000000000000e+01	2.266649159596602559e+01	3.664498439441143773e+01	7.600000000000012506e+02	1.473842535588724578e+00
9.000000000000000000e+00	2.224549345748396334e+01	3.673868464670380973e+01	7.606753246753249869e+02	1.467840545866714086e+00
2.100000000000000000e+01	2.323402445710279451e+01	3.663876377540305640e+01	7.594664879356562324e+02	1.501003308895855426e+00
2.500000000000000000e+01	2.277936470847503259e+01	3.702601122594490590e+01	7.597886178861803046e+02	1.438799858497823880e+00
1.200000000000000000e+01	2.261738118701414635e+01	3.668645611576326360e+01	7.602643979057598926e+02	1.435199540528969697e+00
2.000000000000000000e+00	2.193870792391988545e+01	3.684172191916681527e+01	7.602448979591832767e+02	1.453953009593705881e+00
1.400000000000000000e+01	2.262246064409809065e+01	3.707757981864198626e+01	7.600210526315789821e+02	1.501967373386036364e+00
2.400000000000000000e+01	2.242899062812166378e+01	3.731582275919714675e+01	7.602135135135141581e+02	1.482746600562339090e+00
2.600000000000000000e+01	2.279532195424448204e+01	3.617788398917195991e+01	7.605923913043494622e+02	1.515788244334288493e+00
8.000000000000000000e+00	2.220266744242067958e+01	3.693227040295237629e+01	7.604067357512948320e+02	1.474975187579061986e+00
1.000000000000000000e+00	2.191908822400334600e+01	3.680121839243781778e+01	7.602493638676850196e+02	1.438130986137487577e+00
1.100000000000000000e+01	2.265568592456040520e+01	3.638049423660421411e+01	7.600104438642295008e+02	1.468791057754995633e+00
1.800000000000000000e+01	2.236705911231400989e+01	3.706103422781624346e+01	7.604680851063814089e+02	1.491115647861979143e+00
6.000000000000000000e+00	2.213436767920760317e+01	3.661329647251629638e+01	7.605051546391752026e+02	1.436191332264515674e+00
3.000000000000000000e+00	2.199539578861361377e+01	3.675929087220559666e+01	7.599923273657292384e+02	1.444217008852597628e+00
2.400000000000000000e+01	2.315617999772260660e+01	3.672614146305384963e+01	7.598162162162182085e+02	1.434588370478848685e+00
1.500000000000000000e+01	2.255944528193825960e+01	3.699617429278676184e+01	7.603007915567281998e+02	1.451069596662637240e+00
1.500000000000000000e+01	2.304200213597233216e+01	3.668142222972528543e+01	7.603957783641145625e+02	1.456771279379336592e+00
3.400000000000000000e+01	2.375144036096478217e+01	3.603539829883286671e+01	7.598249999999989086e+02	1.450832882257460987e+00
2.300000000000000000e+01	2.265397763534510744e+01	3.734680781767027469e+01	7.596630727762798188e+02	1.449307328948625129e+00
1.700000000000000000e+01	2.250561395685035393e+01	3.663143514554350588e+01	7.607639257294423487e+02	1.473467223778015533e+00
6.000000000000000000e+00	2.224615636168234545e+01	3.668665041371394864e+01	7.601417525773194939e+02	1.434537030066231900e+00
3.100000000000000000e+01	2.388907376404506877e+01	3.643072657307222784e+01	7.605730027548207772e+02	1.517789658640260164e+00
2.700000000000000000e+01	2.360113686249803067e+01	3.648813876358286024e+01	7.608119891008188915e+02	1.488516442053186450e+00
3.800000000000000000e+01	2.394930091014569484e+01	3.657694051778652522e+01	7.600814606741602120e+02	1.506059557980265806e+00
2.800000000000000000e+01	2.364271731828037915e+01	3.693389677580631059e+01	7.602322404371581115e+02	1.514469554543888208e+00
2.900000000000000000e+01	2.374735381441514548e+01	3.661856458011973103e+01	7.600821917808241324e+02	1.449418984238410202e+00
1.900000000000000000e+01	2.221582275651545757e+01	3.702267413356276649e+01	7.595599999999999454e+02	1.428802278586212893e+00
3.900000000000000000e+01	2.323121317402193142e+01	3.677944105433015665e+01	7.599521126760560037e+02	1.507479917922113222e+00
3.500000000000000000e+01	2.264278098481785406e+01	3.637008323909662266e+01	7.605431754874635999e+02	1.528618505692392660e+00
3.000000000000000000e+00	2.211711253004917666e+01	3.681158741120957956e+01	7.601202046035808735e+02	1.434321457720822757e+00
1.200000000000000000e+01	2.236062108547825744e+01	3.684666668073673179e+01	7.604502617801045972e+02	1.444422102737738856e+00
5.000000000000000000e+00	2.206171054486073047e+01	3.684289295879441539e+01	7.601593830334201130e+02	1.459674079123578050e+00
2.500000000000000000e+01	2.236134815489064920e+01	3.705688817381732747e+01	7.598319783197836159e+02	1.460887464025864668e+00
1.600000000000000000e+01	2.241216276462517598e+01	3.679704900818457247e+01	7.603227513227520831e+02	1.503781056575558495e+00
9.000000000000000000e+00	2.205479681385222435e+01	3.703345016470148465e+01	7.602311688311691569e+02	1.452985735618561813e+00
2.000000000000000000e+00	2.200819424239462663e+01	3.673118463963915303e+01	7.600612244897959044e+02	1.437246688293818186e+00
1.300000000000000000e+01	2.249929823467593337e+01	3.701687963992407759e+01	7.605249343832008435e+02	1.462521726507774344e+00
3.900000000000000000e+01	2.358653977923091460e+01	3.676516338387981619e+01	7.597774647887330275e+02	1.525787883147174728e+00
2.200000000000000000e+01	2.263384865906747478e+01	3.697400784390366368e+01	7.599220430107521906e+02	1.437487916491117401e+00
2.700000000000000000e+01	2.318098193557603892e+01	3.686845515135669160e+01	7.601062670299730826e+02	1.460306063718785685e+00
2.900000000000000000e+01	2.347994234039040506e+01	3.679977787592099503e+01	7.596931506849315383e+02	1.465673718852020802e+00
3.900000000000000000e+01	2.310935682535858149e+01	3.775344270427110160e+01	7.600845070422520848e+02	1.478803418644503820e+00
2.800000000000000000e+01	2.256819194510952897e+01	3.609853612503818709e+01	7.602267759562839728e+02	1.480981681981623943e+00
3.100000000000000000e+01	2.336090846262106879e+01	3.725601155495274952e+01	7.596170798898083376e+02	1.507093990315703902e+00
3.000000000000000000e+01	2.381268731443926612e+01	3.648763919841352532e+01	7.603901098901103524e+02	1.481475766215393897e+00
2.600000000000000000e+01	2.339397206879923630e+01	3.658867725357463740e+01	7.594510869565176563e+02	1.497987243969768567e+00
6.000000000000000000e+00	2.218427638809446378e+01	3.694174245749081109e+01	7.601469072164945828e+02	1.436304781694554444e+00
2.800000000000000000e+01	2.407163965367728053e+01	3.684756626343652641e+01	7.600054644808743660e+02	1.517552095359633979e+00
1.800000000000000000e+01	2.239624968605554400e+01	3.731060432139945249e+01	7.606409574468073060e+02	1.480152810691025778e+00
3.100000000000000000e+01	2.377948881700663364e+01	3.733490585738623935e+01	7.599889807162534225e+02	1.499518613237937004e+00
2.000000000000000000e+01	2.303866664670897890e+01	3.680316937887925377e+01	7.611550802139032612e+02	1.449630236291701513e+00
3.800000000000000000e+01	2.409412294655133024e+01	3.592516840649007293e+01	7.602808988764079459e+02	1.456834304854254025e+00
1.200000000000000000e+01	2.253274083304147268e+01	3.691663142509900553e+01	7.605628272251310591e+02	1.436126734867766874e+00
2.900000000000000000e+01	2.287489866668584426e+01	3.581071628735356427e+01	7.598164383561645536e+02	1.493753513434638691e+00
3.300000000000000000e+01	2.349178343355842458e+01	3.653967428145200103e+01	7.606038781163480280e+02	1.508723936832270240e+00
3.000000000000000000e+01	2.328414729277707096e+01	3.743197509254279254e+01	7.600329670329670080e+02	1.504407048996174501e+00
1.200000000000000000e+01	2.238924329278187031e+01	3.701944707363423959e+01	7.602513089005257143e+02	1.429330769484908226e+00
2.600000000000000000e+01	2.313736965732298145e+01	3.601618328080925835e+01	7.612092391304303192e+02	1.505325057574428582e+00
2.700000000000000000e+01	2.313803907981794694e+01	3.618453493031952917e+01	7.601907356948241841e+02	1.450999980595222505e+00
3.000000000000000000e+00	2.204348848561949126e+01	3.681505876868803995e+01	7.602301790281329659e+02	1.446233158891889081e+00
1.000000000000000000e+01	2.233468424009217657e+01	3.700743637733159375e+01	7.600416666666678793e+02	1.441980701295742850e+00
2.900000000000000000e+01	2.339783731905929898e+01	3.666119583654251102e+01	7.598027397260278804e+02	1.509444418341215677e+00
3.600000000000000000e+01	2.340969896436380182e+01	3.673581865612140263e+01	7.601368715083777943e+02	1.453657552909539685e+00
3.000000000000000000e+00	2.194486097192664431e+01	3.676389075044370003e+01	7.605370843989772993e+02	1.452499126711507049e+00
1.200000000000000000e+01	2.222463460222222409e+01	3.675507486161765058e+01	7.604816753926710362e+02	1.437805293514114346e+00
2.500000000000000000e+01	2.345178912245015113e+01	3.663336107072050396e+01	7.603116531165319429e+02	1.519224611556188931e+00
2.900000000000000000e+01	2.349017798014532588e+01	3.659335967908675968e+01	7.600000000000015916e+02	1.523053298235279351e+00
2.900000000000000000e+01	2.325869800670585974e+01	3.680257972306844749e+01	7.609452054794517153e+02	1.464621434660408505e+00
3.100000000000000000e+01	2.346120578307331073e+01	3.725146755232291440e+01	7.606033057851244621e+02	1.450921656725987274e+00
7.000000000000000000e+00	2.218732075021068795e+01	3.657262488454231431e+01	7.600801033591734495e+02	1.447896568378330251e+00
1.200000000000000000e+01	2.241056884152517625e+01	3.683879389023044126e+01	7.609476439790576023e+02	1.497623868951500015e+00
3.000000000000000000e+00	2.205860492602020173e+01	3.672684014652119799e+01	7.604450127877244086e+02	1.458015747260047679e+00
1.700000000000000000e+01	2.249462110646686952e+01	3.683428357364119421e+01	7.602811671087538343e+02	1.418613152375056030e+00
3.100000000000000000e+01	2.314111167865063834e+01	3.632675377235719338e+01	7.606280991735530961e+02	1.486309201980346995e+00
1.100000000000000000e+01	2.246632150785829296e+01	3.689243854266170786e+01	7.607441253263701810e+02	1.473409639610991917e+00
1.600000000000000000e+01	2.266952054640633207e+01	3.593497676859694678e+01	7.610740740740743604e+02	1.468809257938816115e+00
2.100000000000000000e+01	2.269355220824317598e+01	3.635575018755076826e+01	7.605067024128695721e+02	1.459497765143188186e+00
1.200000000000000000e+01	2.269257050017972333e+01	3.703678391608046638e+01	7.602879581151829598e+02	1.496213660316060734e+00
1.300000000000000000e+01	2.249789463834576964e+01	3.661052334134953412e+01	7.607007874015754396e+02	1.434380547787527771e+00
3.500000000000000000e+01	2.361108299557497148e+01	3.689486513901430698e+01	7.599888579387193204e+02	1.532325916508645136e+00
3.800000000000000000e+01	2.486855585719875705e+01	3.602036674983732212e+01	7.605477528089903672e+02	1.497087852594560564e+00
